ordtype;uid;is_buy;qty;price;timestamp
new;8665;False;80;95.55;2019-05-23 14:38:53.641
new;8666;True;119;95.4;2019-05-23 14:38:54.417
cancel;8631;;118;;2019-05-23 14:38:54.417
new;8667;True;70;95.4;2019-05-23 14:38:54.417
new;8668;True;88;95.3;2019-05-23 14:38:54.443
new;8669;False;90;95.6;2019-05-23 14:38:54.443
new;8670;True;15;95.15;2019-05-23 14:39:00.385
modif;8619;;1;;2019-05-23 14:39:04.824
new;8671;True;119;95.4;2019-05-23 14:39:04.848
modif;8636;;119;;2019-05-23 14:39:04.848
new;8672;False;5;95.5;2019-05-23 14:39:10.275
new;8673;False;100;95.5;2019-05-23 14:39:34.250
cancel;8649;;67;;2019-05-23 14:39:38.029
cancel;8655;;37;;2019-05-23 14:39:38.048
new;8674;False;67;95.8;2019-05-23 14:39:38.050
cancel;8659;;67;;2019-05-23 14:39:38.050
cancel;8669;;90;;2019-05-23 14:39:38.051
cancel;8667;;70;;2019-05-23 14:39:38.052
cancel;8664;;52;;2019-05-23 14:39:38.069
new;8675;True;72;95.3;2019-05-23 14:39:38.121
cancel;8654;;37;;2019-05-23 14:39:39.020
new;8676;False;88;95.55;2019-05-23 14:39:39.141
cancel;8485;;53;;2019-05-23 14:40:19.652
new;8677;True;38;95.35;2019-05-23 14:40:25.399
cancel;8677;;38;;2019-05-23 14:40:25.851
new;8678;True;38;95.35;2019-05-23 14:40:32.371
new;8679;True;69;95.35;2019-05-23 14:40:39.029
new;8680;True;38;95.4;2019-05-23 14:40:43.151
new;8681;True;53;95.4;2019-05-23 14:40:43.170
cancel;8673;;100;;2019-05-23 14:40:43.171
cancel;8590;;53;;2019-05-23 14:40:43.181
new;8682;False;1;95.5;2019-05-23 14:40:48.445
new;8683;False;112;95.5;2019-05-23 14:40:50.022
new;8684;True;114;95.35;2019-05-23 14:40:55.681
cancel;8671;;119;;2019-05-23 14:40:55.681
new;8685;False;100;95.5;2019-05-23 14:40:59.024
new;8686;True;8;95.25;2019-05-23 14:41:00.365
cancel;8684;;114;;2019-05-23 14:41:09.635
new;8687;True;13;95.45;2019-05-23 14:41:09.668
modif;8094;;94;;2019-05-23 14:41:09.668
new;8688;True;66;95.4;2019-05-23 14:41:09.668
cancel;8676;;88;;2019-05-23 14:41:09.668
new;8689;True;525;95.15;2019-05-23 14:41:09.668
cancel;8657;;525;;2019-05-23 14:41:09.668
cancel;8290;;70;;2019-05-23 14:41:09.668
cancel;8338;;73;;2019-05-23 14:41:09.670
new;8690;True;45;95.35;2019-05-23 14:41:09.671
cancel;8392;;46;;2019-05-23 14:41:09.676
new;8691;True;67;95.1;2019-05-23 14:41:09.689
cancel;8660;;67;;2019-05-23 14:41:09.689
cancel;8668;;88;;2019-05-23 14:41:09.694
cancel;8685;;100;;2019-05-23 14:41:09.777
cancel;8625;;446;;2019-05-23 14:41:09.795
new;8692;True;28;95.35;2019-05-23 14:41:09.807
cancel;8532;;813;;2019-05-23 14:41:09.815
new;8693;True;94;94.95;2019-05-23 14:41:09.969
cancel;8687;;13;;2019-05-23 14:41:09.969
cancel;8692;;28;;2019-05-23 14:41:09.969
cancel;8681;;53;;2019-05-23 14:41:09.969
cancel;8672;;5;;2019-05-23 14:41:10.426
new;8694;False;94;95.6;2019-05-23 14:41:10.680
new;8695;True;455;95.25;2019-05-23 14:41:11.141
new;8696;True;89;95.35;2019-05-23 14:41:11.141
new;8697;True;58;95.3;2019-05-23 14:41:13.967
cancel;8201;;39;;2019-05-23 14:41:17.581
new;8698;True;53;95.4;2019-05-23 14:41:17.581
cancel;8697;;58;;2019-05-23 14:41:17.583
new;8699;True;80;95.4;2019-05-23 14:41:22.769
cancel;8690;;45;;2019-05-23 14:41:24.902
cancel;8199;;39;;2019-05-23 14:41:29.234
cancel;8679;;69;;2019-05-23 14:41:40.028
new;8700;True;63;95.4;2019-05-23 14:41:40.029
new;8701;True;39;95.4;2019-05-23 14:42:00.813
new;8702;True;39;95.45;2019-05-23 14:42:00.814
cancel;8693;;94;;2019-05-23 14:42:00.814
new;8703;True;90;95.45;2019-05-23 14:42:00.814
cancel;8281;;72;;2019-05-23 14:42:00.814
new;8704;True;101;95.4;2019-05-23 14:42:00.814
cancel;8665;;80;;2019-05-23 14:42:00.814
new;8705;True;34;95.4;2019-05-23 14:42:00.814
new;8706;True;53;95.45;2019-05-23 14:42:00.816
new;8707;True;47;95.35;2019-05-23 14:42:00.820
new;8708;True;48;95.35;2019-05-23 14:42:00.820
cancel;8703;;90;;2019-05-23 14:42:00.820
cancel;8621;;53;;2019-05-23 14:42:00.820
cancel;8393;;47;;2019-05-23 14:42:00.826
new;8709;True;28;95.35;2019-05-23 14:42:00.908
cancel;8352;;60;;2019-05-23 14:42:01.030
new;8710;True;56;95.35;2019-05-23 14:42:01.080
cancel;8469;;33;;2019-05-23 14:42:01.137
cancel;8493;;41;;2019-05-23 14:42:01.283
new;8711;False;80;95.6;2019-05-23 14:42:13.699
new;8712;True;54;95.45;2019-05-23 14:42:29.174
cancel;8616;;67;;2019-05-23 14:42:29.425
modif;8192;;11;;2019-05-23 14:43:00.373
cancel;8670;;15;;2019-05-23 14:43:00.373
modif;8406;;10;;2019-05-23 14:43:00.373
new;8713;True;7;95.2;2019-05-23 14:43:00.374
cancel;8702;;39;;2019-05-23 14:43:11.222
cancel;8712;;54;;2019-05-23 14:43:15.908
new;8714;True;54;95.45;2019-05-23 14:43:23.999
new;8715;True;36;95.45;2019-05-23 14:43:23.999
cancel;8700;;63;;2019-05-23 14:43:42.027
new;8716;True;70;95.45;2019-05-23 14:43:42.063
new;8717;False;53;95.45;2019-05-23 14:43:52.987
new;8718;False;54;95.45;2019-05-23 14:43:52.987
new;8719;False;36;95.45;2019-05-23 14:43:52.988
new;8720;False;70;95.45;2019-05-23 14:43:52.988
new;8721;True;94;94.95;2019-05-23 14:43:52.988
new;8722;False;127;95.45;2019-05-23 14:43:52.988
cancel;8638;;98;;2019-05-23 14:43:52.988
cancel;8701;;39;;2019-05-23 14:43:52.988
cancel;8709;;28;;2019-05-23 14:43:52.988
new;8723;False;37;95.55;2019-05-23 14:43:52.988
new;8724;True;80;95.35;2019-05-23 14:43:52.988
new;8725;False;80;95.55;2019-05-23 14:43:52.988
new;8726;False;525;95.75;2019-05-23 14:43:52.988
cancel;8639;;525;;2019-05-23 14:43:52.988
cancel;8699;;80;;2019-05-23 14:43:52.988
new;8727;False;37;95.5;2019-05-23 14:43:52.988
new;8728;False;60;95.5;2019-05-23 14:43:52.988
cancel;8707;;47;;2019-05-23 14:43:52.988
new;8729;True;103;95.45;2019-05-23 14:43:52.988
new;8730;True;24;95.45;2019-05-23 14:43:52.990
new;8731;False;98;95.95;2019-05-23 14:43:52.990
new;8732;True;55;95.45;2019-05-23 14:43:52.990
cancel;8721;;94;;2019-05-23 14:43:52.990
new;8733;True;23;95.45;2019-05-23 14:43:52.990
cancel;8727;;37;;2019-05-23 14:43:52.994
new;8734;True;28;95.35;2019-05-23 14:43:53.007
cancel;8694;;94;;2019-05-23 14:43:53.015
new;8735;True;1;95.45;2019-05-23 14:43:53.024
cancel;8645;;197;;2019-05-23 14:43:53.039
cancel;8637;;192;;2019-05-23 14:43:53.042
cancel;8723;;37;;2019-05-23 14:43:53.042
new;8736;True;34;95.45;2019-05-23 14:43:53.043
new;8737;True;60;95.5;2019-05-23 14:43:53.043
new;8738;True;1;95.5;2019-05-23 14:43:53.043
new;8739;True;112;95.5;2019-05-23 14:43:53.043
new;8740;True;60;95.5;2019-05-23 14:43:53.043
new;8741;False;101;96.0;2019-05-23 14:43:53.044
new;8742;True;60;95.45;2019-05-23 14:43:53.044
cancel;8228;;28;;2019-05-23 14:43:53.045
modif;8609;;250;;2019-05-23 14:43:53.045
cancel;8725;;80;;2019-05-23 14:43:53.045
cancel;8224;;82;;2019-05-23 14:43:53.045
cancel;8271;;70;;2019-05-23 14:43:53.045
new;8743;True;35;95.45;2019-05-23 14:43:53.045
new;8744;False;66;95.75;2019-05-23 14:43:53.047
modif;8646;;39;;2019-05-23 14:43:53.064
cancel;8494;;250;;2019-05-23 14:43:53.064
new;8745;True;60;95.5;2019-05-23 14:43:53.064
modif;6725;;41;;2019-05-23 14:43:53.064
modif;6824;;66;;2019-05-23 14:43:53.064
cancel;6903;;34;;2019-05-23 14:43:53.064
cancel;6907;;34;;2019-05-23 14:43:53.064
cancel;7061;;28;;2019-05-23 14:43:53.064
new;8746;True;250;95.2;2019-05-23 14:43:53.064
cancel;8315;;72;;2019-05-23 14:43:53.064
new;8747;True;525;95.2;2019-05-23 14:43:53.064
cancel;8689;;525;;2019-05-23 14:43:53.064
cancel;8263;;70;;2019-05-23 14:43:53.064
new;8748;True;67;95.15;2019-05-23 14:43:53.065
cancel;8691;;67;;2019-05-23 14:43:53.065
cancel;8696;;89;;2019-05-23 14:43:53.066
new;8749;True;55;95.45;2019-05-23 14:43:53.066
cancel;8698;;53;;2019-05-23 14:43:53.068
new;8750;True;45;95.4;2019-05-23 14:43:53.070
new;8751;False;64;95.7;2019-05-23 14:43:53.071
new;8752;False;861;95.9;2019-05-23 14:43:53.071
new;8753;False;63;95.7;2019-05-23 14:43:53.073
cancel;8644;;63;;2019-05-23 14:43:53.073
cancel;8735;;1;;2019-05-23 14:43:53.074
cancel;8350;;44;;2019-05-23 14:43:53.076
cancel;8662;;63;;2019-05-23 14:43:53.087
new;8754;True;26;95.5;2019-05-23 14:43:53.092
modif;8609;;839;;2019-05-23 14:43:53.092
cancel;8615;;33;;2019-05-23 14:43:53.094
cancel;8711;;80;;2019-05-23 14:43:53.096
cancel;8195;;39;;2019-05-23 14:43:53.098
cancel;8626;;474;;2019-05-23 14:43:53.099
new;8755;True;118;95.45;2019-05-23 14:43:53.119
cancel;8686;;8;;2019-05-23 14:43:53.124
cancel;8713;;7;;2019-05-23 14:43:53.124
new;8756;True;5;95.4;2019-05-23 14:43:53.125
new;8757;True;19;95.35;2019-05-23 14:43:53.125
new;8758;True;28;95.4;2019-05-23 14:43:53.208
cancel;8534;;1506;;2019-05-23 14:43:53.293
new;8759;True;202;95.5;2019-05-23 14:43:53.325
cancel;8647;;204;;2019-05-23 14:43:53.331
cancel;8704;;101;;2019-05-23 14:43:53.343
new;8760;True;35;95.5;2019-05-23 14:43:53.395
cancel;8705;;34;;2019-05-23 14:43:53.595
new;8761;True;80;95.45;2019-05-23 14:43:53.752
new;8762;False;80;95.65;2019-05-23 14:43:53.752
new;8763;True;37;95.4;2019-05-23 14:43:53.989
new;8764;True;37;95.45;2019-05-23 14:43:53.989
new;8765;True;37;95.45;2019-05-23 14:43:53.989
new;8766;True;37;95.5;2019-05-23 14:43:53.990
new;8767;False;205;95.55;2019-05-23 14:43:54.003
new;8768;False;185;95.6;2019-05-23 14:43:54.003
modif;8767;;186;;2019-05-23 14:43:54.003
new;8769;False;87;95.65;2019-05-23 14:43:54.040
new;8770;True;211;95.45;2019-05-23 14:43:54.309
modif;8634;;186;;2019-05-23 14:43:54.309
new;8771;False;1501;95.95;2019-05-23 14:43:54.441
new;8772;False;472;95.75;2019-05-23 14:43:54.441
new;8773;True;90;95.4;2019-05-23 14:43:54.441
new;8774;False;200;95.7;2019-05-23 14:43:55.006
cancel;8648;;200;;2019-05-23 14:43:55.006
new;8775;True;208;95.4;2019-05-23 14:43:55.107
new;8776;True;16;95.55;2019-05-23 14:43:55.301
new;8777;True;189;95.55;2019-05-23 14:43:55.301
new;8778;False;1466;96.05;2019-05-23 14:43:55.301
new;8779;False;61;95.7;2019-05-23 14:43:55.301
cancel;8230;;28;;2019-05-23 14:43:55.303
cancel;8658;;250;;2019-05-23 14:43:55.303
new;8780;False;250;95.9;2019-05-23 14:43:55.303
new;8781;True;61;95.5;2019-05-23 14:43:55.303
new;8782;False;525;95.9;2019-05-23 14:43:55.303
cancel;8726;;525;;2019-05-23 14:43:55.303
modif;8778;;525;;2019-05-23 14:43:55.303
modif;8768;;82;;2019-05-23 14:43:55.303
new;8783;True;189;95.35;2019-05-23 14:43:55.303
modif;8635;;211;;2019-05-23 14:43:55.303
new;8784;True;80;95.5;2019-05-23 14:43:55.303
new;8785;False;199;95.75;2019-05-23 14:43:55.303
cancel;8650;;202;;2019-05-23 14:43:55.303
new;8786;True;60;95.55;2019-05-23 14:43:55.321
cancel;6909;;34;;2019-05-23 14:43:55.321
cancel;7042;;32;;2019-05-23 14:43:55.321
cancel;7142;;28;;2019-05-23 14:43:55.321
cancel;8349;;46;;2019-05-23 14:43:55.321
cancel;8651;;1608;;2019-05-23 14:43:55.321
cancel;8414;;68;;2019-05-23 14:43:55.322
new;8787;True;525;95.25;2019-05-23 14:43:55.322
cancel;8747;;525;;2019-05-23 14:43:55.322
new;8788;False;67;95.95;2019-05-23 14:43:55.322
cancel;8674;;67;;2019-05-23 14:43:55.322
cancel;8569;;66;;2019-05-23 14:43:55.322
new;8789;True;67;95.2;2019-05-23 14:43:55.324
cancel;8748;;67;;2019-05-23 14:43:55.324
new;8790;True;63;95.35;2019-05-23 14:43:55.325
cancel;8773;;90;;2019-05-23 14:43:55.328
cancel;8769;;87;;2019-05-23 14:43:55.329
new;8791;False;63;95.75;2019-05-23 14:43:55.343
cancel;8753;;63;;2019-05-23 14:43:55.343
cancel;8193;;39;;2019-05-23 14:43:55.355
new;8792;True;101;95.55;2019-05-23 14:43:55.355
cancel;8624;;69;;2019-05-23 14:43:55.360
new;8793;True;27;95.45;2019-05-23 14:43:55.364
cancel;8786;;60;;2019-05-23 14:43:55.485
new;8794;False;37;95.6;2019-05-23 14:43:55.485
cancel;8695;;455;;2019-05-23 14:43:55.487
new;8795;True;28;95.45;2019-05-23 14:43:55.509
cancel;8736;;34;;2019-05-23 14:43:55.856
cancel;8749;;55;;2019-05-23 14:43:56.044
cancel;8733;;23;;2019-05-23 14:43:56.058
cancel;8755;;118;;2019-05-23 14:43:56.154
new;8796;True;440;95.35;2019-05-23 14:43:56.741
new;8797;True;90;95.45;2019-05-23 14:43:56.741
new;8798;False;87;95.7;2019-05-23 14:43:56.741
new;8799;True;44;95.45;2019-05-23 14:43:56.986
new;8800;False;100;95.6;2019-05-23 14:43:58.128
new;8801;False;61;95.75;2019-05-23 14:43:58.130
cancel;8784;;80;;2019-05-23 14:43:58.130
new;8802;True;1748;95.05;2019-05-23 14:43:58.130
cancel;8792;;101;;2019-05-23 14:43:58.130
cancel;8795;;28;;2019-05-23 14:43:58.131
new;8803;True;46;95.4;2019-05-23 14:43:58.494
modif;8802;;46;;2019-05-23 14:43:58.499
new;8804;False;83;95.75;2019-05-23 14:43:59.310
new;8805;False;71;95.8;2019-05-23 14:43:59.330
modif;8732;;6;;2019-05-23 14:43:59.535
modif;7557;;25;;2019-05-23 14:43:59.536
modif;7780;;23;;2019-05-23 14:43:59.536
modif;8172;;29;;2019-05-23 14:43:59.536
modif;8233;;19;;2019-05-23 14:43:59.536
modif;8613;;1;;2019-05-23 14:43:59.536
modif;8768;;88;;2019-05-23 14:43:59.536
cancel;8794;;37;;2019-05-23 14:43:59.714
new;8806;False;200;95.65;2019-05-23 14:43:59.841
modif;8745;;11;;2019-05-23 14:44:00.539
new;8807;False;202;95.6;2019-05-23 14:44:00.548
new;8808;False;62;95.6;2019-05-23 14:44:00.549
new;8809;False;82;95.8;2019-05-23 14:44:00.805
cancel;8799;;44;;2019-05-23 14:44:02.325
modif;8742;;55;;2019-05-23 14:44:03.671
modif;8666;;2;;2019-05-23 14:44:04.206
new;8810;True;117;95.5;2019-05-23 14:44:04.231
modif;8666;;117;;2019-05-23 14:44:04.231
new;8811;True;44;95.35;2019-05-23 14:44:06.320
new;8812;False;37;95.6;2019-05-23 14:44:19.838
cancel;8812;;37;;2019-05-23 14:44:21.820
new;8813;False;37;95.6;2019-05-23 14:44:55.815
new;8814;False;118;95.6;2019-05-23 14:45:03.024
cancel;8813;;37;;2019-05-23 14:45:29.561
cancel;8190;;39;;2019-05-23 14:45:29.563
new;8815;False;38;95.65;2019-05-23 14:45:45.535
new;8816;False;38;95.6;2019-05-23 14:46:21.313
new;8817;False;1;95.65;2019-05-23 14:46:21.323
cancel;8781;;61;;2019-05-23 14:46:44.886
cancel;8800;;100;;2019-05-23 14:47:00.020
cancel;8816;;38;;2019-05-23 14:47:00.020
new;8818;True;58;95.5;2019-05-23 14:47:00.044
new;8819;True;39;95.5;2019-05-23 14:47:21.639
cancel;8815;;38;;2019-05-23 14:47:21.641
new;8820;False;36;95.65;2019-05-23 14:47:54.255
new;8821;True;115;95.5;2019-05-23 14:48:04.608
cancel;8820;;36;;2019-05-23 14:48:50.119
new;8822;True;36;95.55;2019-05-23 14:48:50.120
modif;8802;;1702;;2019-05-23 14:48:50.120
new;8823;True;80;95.55;2019-05-23 14:48:50.124
new;8824;True;80;95.5;2019-05-23 14:48:50.126
new;8825;True;34;95.55;2019-05-23 14:48:50.127
cancel;8823;;80;;2019-05-23 14:48:50.129
cancel;8762;;80;;2019-05-23 14:48:50.131
new;8826;True;15;95.6;2019-05-23 14:48:50.133
new;8827;True;202;95.6;2019-05-23 14:48:50.135
new;8828;True;62;95.6;2019-05-23 14:48:50.137
new;8829;True;118;95.6;2019-05-23 14:48:50.138
new;8830;False;354;96.1;2019-05-23 14:48:50.140
new;8831;True;397;95.6;2019-05-23 14:48:50.140
modif;7504;;11;;2019-05-23 14:48:50.140
modif;7673;;21;;2019-05-23 14:48:50.140
cancel;8191;;39;;2019-05-23 14:48:50.140
cancel;8208;;28;;2019-05-23 14:48:50.140
cancel;8344;;45;;2019-05-23 14:48:50.140
cancel;8345;;48;;2019-05-23 14:48:50.140
cancel;8656;;250;;2019-05-23 14:48:50.140
new;8832;True;36;95.55;2019-05-23 14:48:50.141
new;8833;True;191;95.6;2019-05-23 14:48:50.142
cancel;8508;;72;;2019-05-23 14:48:50.142
new;8834;True;59;95.55;2019-05-23 14:48:50.144
new;8835;True;250;95.3;2019-05-23 14:48:50.145
cancel;8231;;28;;2019-05-23 14:48:50.146
modif;7048;;34;;2019-05-23 14:48:50.146
cancel;8661;;68;;2019-05-23 14:48:50.149
new;8836;True;36;95.55;2019-05-23 14:48:50.149
new;8837;True;90;95.6;2019-05-23 14:48:50.149
new;8838;True;525;95.3;2019-05-23 14:48:50.151
cancel;8787;;525;;2019-05-23 14:48:50.151
new;8839;True;36;95.6;2019-05-23 14:48:50.152
cancel;8797;;90;;2019-05-23 14:48:50.152
cancel;8567;;86;;2019-05-23 14:48:50.152
cancel;8652;;70;;2019-05-23 14:48:50.153
new;8840;True;87;95.6;2019-05-23 14:48:50.166
new;8841;True;67;95.25;2019-05-23 14:48:50.166
cancel;8789;;67;;2019-05-23 14:48:50.166
cancel;8790;;63;;2019-05-23 14:48:50.166
new;8842;True;45;95.5;2019-05-23 14:48:50.186
new;8843;True;48;95.45;2019-05-23 14:48:50.186
new;8844;True;9;95.5;2019-05-23 14:48:50.199
new;8845;True;28;95.5;2019-05-23 14:48:50.209
cancel;8798;;87;;2019-05-23 14:48:50.212
new;8846;True;200;95.65;2019-05-23 14:48:50.222
new;8847;True;1;95.65;2019-05-23 14:48:50.222
new;8848;False;28;96.15;2019-05-23 14:48:50.222
new;8849;True;1;95.65;2019-05-23 14:48:50.222
modif;8125;;3;;2019-05-23 14:48:50.222
modif;8192;;3;;2019-05-23 14:48:50.222
cancel;8405;;37;;2019-05-23 14:48:50.222
cancel;8448;;80;;2019-05-23 14:48:50.222
cancel;8465;;45;;2019-05-23 14:48:50.222
cancel;8474;;47;;2019-05-23 14:48:50.222
cancel;8475;;28;;2019-05-23 14:48:50.222
modif;8558;;25;;2019-05-23 14:48:50.222
modif;8602;;8;;2019-05-23 14:48:50.222
new;8850;True;276;95.15;2019-05-23 14:48:50.222
cancel;8849;;1;;2019-05-23 14:48:50.222
modif;7137;;28;;2019-05-23 14:48:50.222
cancel;8780;;250;;2019-05-23 14:48:50.222
new;8851;False;250;96.0;2019-05-23 14:48:50.222
new;8852;True;220;95.65;2019-05-23 14:48:50.222
cancel;8850;;276;;2019-05-23 14:48:50.222
new;8853;True;80;95.65;2019-05-23 14:48:50.222
cancel;8642;;79;;2019-05-23 14:48:50.222
cancel;8853;;80;;2019-05-23 14:48:50.222
new;8854;True;276;95.15;2019-05-23 14:48:50.222
cancel;8852;;220;;2019-05-23 14:48:50.222
cancel;8831;;397;;2019-05-23 14:48:50.227
new;8855;True;36;95.6;2019-05-23 14:48:50.229
new;8856;True;60;95.65;2019-05-23 14:48:50.242
cancel;8854;;276;;2019-05-23 14:48:50.242
cancel;8772;;472;;2019-05-23 14:48:50.242
new;8857;True;45;95.65;2019-05-23 14:48:50.242
modif;8778;;839;;2019-05-23 14:48:50.263
cancel;8757;;19;;2019-05-23 14:48:50.282
new;8858;True;12;95.55;2019-05-23 14:48:50.282
new;8859;True;28;95.55;2019-05-23 14:48:50.309
cancel;8743;;35;;2019-05-23 14:48:50.330
cancel;8754;;26;;2019-05-23 14:48:50.364
new;8860;False;63;95.8;2019-05-23 14:48:50.367
cancel;8791;;63;;2019-05-23 14:48:50.367
cancel;8752;;861;;2019-05-23 14:48:50.392
cancel;8796;;440;;2019-05-23 14:48:50.392
new;8861;True;28;95.45;2019-05-23 14:48:50.407
cancel;8774;;200;;2019-05-23 14:48:50.531
new;8862;True;193;95.55;2019-05-23 14:48:50.532
cancel;8775;;208;;2019-05-23 14:48:50.532
modif;7137;;34;;2019-05-23 14:48:50.532
cancel;8744;;66;;2019-05-23 14:48:50.534
cancel;8675;;72;;2019-05-23 14:48:50.534
new;8863;True;62;95.6;2019-05-23 14:48:50.585
new;8864;False;200;95.8;2019-05-23 14:48:50.707
cancel;8783;;189;;2019-05-23 14:48:50.709
new;8865;False;36;96.15;2019-05-23 14:48:50.770
cancel;8760;;35;;2019-05-23 14:48:50.832
cancel;8825;;34;;2019-05-23 14:48:50.867
new;8866;True;100;95.65;2019-05-23 14:48:50.918
new;8867;True;80;95.6;2019-05-23 14:48:50.918
new;8868;False;80;95.8;2019-05-23 14:48:50.918
cancel;8710;;56;;2019-05-23 14:48:51.037
cancel;8860;;63;;2019-05-23 14:48:51.052
modif;8606;;73;;2019-05-23 14:48:51.106
cancel;8779;;61;;2019-05-23 14:48:51.106
new;8869;True;36;95.6;2019-05-23 14:48:51.134
new;8870;True;35;95.55;2019-05-23 14:48:51.145
new;8871;True;35;95.65;2019-05-23 14:48:51.183
new;8872;True;525;95.35;2019-05-23 14:48:51.184
cancel;8838;;525;;2019-05-23 14:48:51.184
new;8873;True;67;95.3;2019-05-23 14:48:51.204
cancel;8841;;67;;2019-05-23 14:48:51.204
cancel;8833;;191;;2019-05-23 14:48:51.213
cancel;8836;;36;;2019-05-23 14:48:51.333
new;8874;False;187;95.85;2019-05-23 14:48:51.504
cancel;8785;;199;;2019-05-23 14:48:51.504
new;8875;True;67;95.55;2019-05-23 14:48:51.594
new;8876;True;277;95.45;2019-05-23 14:48:51.601
new;8877;False;276;95.9;2019-05-23 14:48:51.601
new;8878;False;38;95.8;2019-05-23 14:48:51.601
new;8879;True;212;95.5;2019-05-23 14:48:51.708
new;8880;True;63;95.45;2019-05-23 14:48:53.015
new;8881;False;63;95.85;2019-05-23 14:48:53.017
new;8882;True;45;95.55;2019-05-23 14:48:54.190
new;8883;True;48;95.5;2019-05-23 14:48:54.190
new;8884;False;81;95.85;2019-05-23 14:48:54.216
new;8885;True;673;95.3;2019-05-23 14:48:54.360
new;8886;False;66;95.85;2019-05-23 14:48:54.562
modif;8759;;191;;2019-05-23 14:48:55.535
new;8887;False;205;95.7;2019-05-23 14:48:55.547
cancel;8869;;36;;2019-05-23 14:48:55.547
new;8888;False;80;95.75;2019-05-23 14:48:55.547
new;8889;True;58;95.6;2019-05-23 14:48:55.547
new;8890;False;58;95.85;2019-05-23 14:48:55.547
cancel;8871;;35;;2019-05-23 14:48:55.549
new;8891;False;335;96.05;2019-05-23 14:48:55.585
new;8892;False;83;95.9;2019-05-23 14:48:55.723
new;8893;True;199;95.6;2019-05-23 14:48:55.945
modif;8770;;205;;2019-05-23 14:48:55.945
new;8894;False;202;95.75;2019-05-23 14:48:55.955
new;8895;False;67;95.9;2019-05-23 14:48:56.068
new;8896;True;46;95.45;2019-05-23 14:48:58.199
cancel;8498;;46;;2019-05-23 14:48:58.205
new;8897;True;186;95.65;2019-05-23 14:49:01.545
new;8898;False;59;95.8;2019-05-23 14:49:01.546
modif;8751;;17;;2019-05-23 14:49:01.579
modif;8745;;4;;2019-05-23 14:49:01.695
new;8899;True;113;95.6;2019-05-23 14:49:01.719
modif;8810;;113;;2019-05-23 14:49:01.719
new;8900;True;120;95.6;2019-05-23 14:49:01.724
cancel;8821;;115;;2019-05-23 14:49:01.724
new;8901;True;36;95.6;2019-05-23 14:49:39.487
new;8902;True;36;95.65;2019-05-23 14:49:39.488
cancel;8899;;113;;2019-05-23 14:49:46.764
new;8903;True;64;95.7;2019-05-23 14:49:46.797
new;8904;True;61;95.7;2019-05-23 14:49:46.797
cancel;8888;;80;;2019-05-23 14:49:46.797
new;8905;True;80;95.7;2019-05-23 14:49:46.798
new;8906;True;80;95.65;2019-05-23 14:49:46.817
new;8907;False;67;96.1;2019-05-23 14:49:46.818
cancel;8788;;67;;2019-05-23 14:49:46.818
cancel;8870;;35;;2019-05-23 14:49:46.819
new;8908;True;47;95.7;2019-05-23 14:49:46.819
new;8909;False;939;96.2;2019-05-23 14:49:46.819
new;8910;True;7;95.7;2019-05-23 14:49:46.819
modif;7933;;1;;2019-05-23 14:49:46.819
modif;8406;;2;;2019-05-23 14:49:46.819
modif;8440;;5;;2019-05-23 14:49:46.819
cancel;8467;;80;;2019-05-23 14:49:46.819
cancel;8470;;36;;2019-05-23 14:49:46.819
cancel;8499;;44;;2019-05-23 14:49:46.819
cancel;8500;;28;;2019-05-23 14:49:46.819
modif;8524;;3;;2019-05-23 14:49:46.819
modif;8587;;22;;2019-05-23 14:49:46.819
modif;8635;;4;;2019-05-23 14:49:46.819
cancel;8746;;250;;2019-05-23 14:49:46.819
modif;8830;;250;;2019-05-23 14:49:46.821
modif;8416;;28;;2019-05-23 14:49:46.821
new;8911;False;61;95.9;2019-05-23 14:49:46.821
cancel;8622;;67;;2019-05-23 14:49:46.821
cancel;8906;;80;;2019-05-23 14:49:46.821
new;8912;True;525;95.4;2019-05-23 14:49:46.821
cancel;8872;;525;;2019-05-23 14:49:46.821
new;8913;False;525;96.05;2019-05-23 14:49:46.821
cancel;8782;;525;;2019-05-23 14:49:46.821
cancel;8804;;83;;2019-05-23 14:49:46.821
cancel;8805;;71;;2019-05-23 14:49:46.821
new;8914;True;250;95.4;2019-05-23 14:49:46.821
new;8915;True;44;95.6;2019-05-23 14:49:46.823
new;8916;True;44;95.55;2019-05-23 14:49:46.823
cancel;8595;;46;;2019-05-23 14:49:46.829
new;8917;True;67;95.35;2019-05-23 14:49:46.840
cancel;8873;;67;;2019-05-23 14:49:46.840
new;8918;True;63;95.55;2019-05-23 14:49:46.846
cancel;8880;;63;;2019-05-23 14:49:46.846
new;8919;False;63;95.9;2019-05-23 14:49:46.846
cancel;8881;;63;;2019-05-23 14:49:46.846
cancel;8878;;38;;2019-05-23 14:49:46.847
cancel;8756;;5;;2019-05-23 14:49:46.849
new;8920;True;11;95.6;2019-05-23 14:49:46.849
modif;8416;;33;;2019-05-23 14:49:46.853
cancel;8866;;100;;2019-05-23 14:49:46.867
new;8921;True;100;95.7;2019-05-23 14:49:46.894
new;8922;True;28;95.6;2019-05-23 14:49:47.007
new;8923;True;197;95.65;2019-05-23 14:49:47.095
cancel;8893;;199;;2019-05-23 14:49:47.095
new;8924;False;186;95.8;2019-05-23 14:49:47.100
cancel;8894;;202;;2019-05-23 14:49:47.100
